"location","context","source","target"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Em... không được nữa đâu... Trễ quá rồi."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","K'Kili buông tay khỏi vai tôi."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Ừ chị biết... Thì cứ mở lời với người ta đi."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","...Dạ chị."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","Không làm được chuyện lớn thì cố mà làm chuyện nhỏ ha."
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","Chị nheo mắt nhìn bảng tên của tôi."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Cưng rõ là hiểu chuyện. Để chị đánh giá tốt trên Welp nhá."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","Chị ấy mỉm cười rồi rời trạm xăng cùng hai phần nacho trên tay."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","[chuông cửa reo, cửa đóng]"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","Tôi đờ người ra. Có mơ tôi cũng không nghĩ sẽ có ngày được khách lạ đến mua đồ ăn tư vấn luôn chuyện tình cảm."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Đáng lẽ giờ này tôi đang trên đường rời khỏi đây rồi. Bắt tàu đi đại hành tinh nào cũng được. Vậy mà giờ tôi lại đứng đây. "
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","Chờ chết."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","..."
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","Tôi chờ một hồi mà không thấy khách tới. Tôi ráng lau dọn hết chỗ này đến chỗ khác để mình không kịp ngơi tay."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Múp Míp cũng nhận ra có điều bất ổn. Em ấy cứ tìm cách dụi đầu vào người tôi mỗi khi nhấc chân khỏi chỗ nằm thoải mái của mình."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Rồi Rob cũng quay lại. Khi bế Múp Míp lên, ổng cũng không còn vô tư như mọi khi nữa."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Chắc ổng cũng ý thức được chuyện gì rồi sẽ đến."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","..."
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Nghỉ ngơi thôi, vẫn còn ngày mai nữa."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","[cửa mở rồi lại đóng, chuông cửa reo lên]"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","NGÀY THỨ 3"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","Ngày ấy đã tới."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","Tĩnh lặng hơn mình nghĩ nữa."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Thì có gì đâu mà lạ... Gần như ai cũng tháo chạy cả rồi. "
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","Cả chú Rob và Múp Míp đều đi cả rồi, chỉ còn mình thôi. "
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","[chuông điện thoại reo]"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Mi có thấy tin nhắn gặp tớ ngoài Trạm Vũ Trụ không đó? Nhắn từ tối qua tới giờ mà không thấy cậu trả lời. "
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. "," Xin lỗi cậu nhiều, tớ đi làm nên bận mà... "
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","Bị khùng rồi hả? Giờ này là giờ nào rồi mà còn lo đi làm không xem tin nhắn! Còn có một đợt nhảy không gian cuối cùng thôi! "
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Tôi nhìn màn hình điện thoại, những giọt nước mắt chực trào khỏi khóe mi."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Tôi vội lau nước mắt. Sao tôi lại khiến cho bạn mình lo như vậy chứ? Tớ nào muốn cậu vướng bận gì nữa? Tớ giữ im lặng là vì thương cậu mà!"
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?"," Mi ơi?"
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","[chuông báo cháy vang lên]"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?"," Đùa à? Réo đúng hôm nay luôn?"
"D3D-7","No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.","Khó mà tin được cái chuông báo cháy hàng trăm năm tuổi này vẫn réo được thật to y như lúc mới mua."
"D3D-8","No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ","Tôi làm ngơ tiếng chuông báo cháy rồi lại khiến mình bận rộn với công việc thường ngày. Lau chùi, chờ đợi, quét dọn, rồi lại ngó trông. "
"AD1a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-","[cửa mở, chuông cửa reo]"
"AD1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ","Ô kìa. Không ngờ chỗ này còn mở. "
"D3D-9","No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.","Tôi ngước đầu lên, rời mắt khỏi cái sàn nhà sạch tinh tươm mà nãy giờ tôi quét đi quét lại."
"D3D-10","No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.","Người đó đang cầm điện thoại."
"DD3-2","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-11]"," Oh hey. Uh what are you doing here? "," À, xin chào quý khách. Quý khách cần gì? "
"D3D-11","No Sc, msc: Supernova, no sfx, Next: [D3D-12]","The person walks towards the counter. I walk behind it just as I usually would.","Vị khách tiến lại quầy thu ngân. Tôi cũng trở lại quầy như mọi khi."
"D3D-12","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [AD2]","Xey pause as xey look up at the chirping smoke alarm. I watch the gears turn as xey decide to ignore it.","Vị khách khựng lại, nhìn lên chiếc chuông báo cháy đang kêu inh ỏi, ngẫm nghĩ một hồi rồi quyết định mặc kệ."
"AD2","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [DD3-3]"," I wanted to see if I can get a snack or something. My phone said this place was open. I wanted to grab something before going back home to Earth. "," Tôi muốn mua chút đồ ăn vặt. Tôi tìm trên điện thoại thì thấy còn chỗ này mở cửa nên tính ghé qua mua đại thứ gì đó rồi về lại Trái Đất. "
"DD3-3","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-13]"," Earth?"," Trái Đất à?"
"D3D-13","No Sc, msc: Supernova, no sfx, Next: [AD3]","Earth isn’t a planet you hear too often when it came to human inhabitants. Despite the supernova, Earth has already been deemed unfavorable for living compared to anywhere else.","Thời nay người ta ít khi nhắc đến Trái Đất như một nơi sinh sống của loài người. Trước khi có tin về vụ nổ siêu tân tinh thì môi trường sống ở đó đã khắc nghiệt hơn ở mọi hành tinh khác rồi."
"AD3","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD4]"," Yeah some people actually still live there. "," Nhưng không phải là không có người ở. "
"AD4","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-14]"," and by some people I mean me."," Chẳng hạn như có mỗi tôi ở này."
"D3D-14","No Sc, msc: Supernova, no sfx, Next: [DD3-4]","I chuckle.","Tôi bật cười nhẹ."
"DD3-4","Sc: Dmi, msc: Supernova, no sfx, Next: [AD5]"," Well what are you looking for? I can help you pick out something. "," Vậy quý khách muốn mua gì ấy? Hay để em chọn cho. "
"AD5","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD6]","Well to be honest…I don’t really care. What do you think is good? ","Giờ này thì... món nào chẳng được. Cậu lựa giúp tôi nhé? "
"AD6","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [AD6b]","I’ll take anything.","Cái gì tôi cũng lấy."
"AD6b","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","Select an item in the shop","Hãy chọn một sản phẩm trong tiệm"
"AD6b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","","AD6b-Option-1
"
"AD6b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]AD6b-Option-2","","AD6b-Option-2
"
"TDP10-1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-2]","Hmm don’t think I’ve tried this before. ","Món này lạ nhỉ. "
"TDP10-2","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-3]"," How many luncos is it?"," Bao nhiêu tiền thế?"
"TDP10-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-4]","I’d be crazy to make this company richer by charging you.","Giờ này mà em vẫn đòi quý khách trả tiền thì chắc cũng ""mát"" lắm rồi."
"TDP10-4","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-4a]"," Just checking."," Tôi hỏi cho chắc thôi."
"TDP10-4a","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-5]"," So what possessed you to clock in when you could be at home or better yet at the Space Port on your way out of here? "," Cơ mà điều gì đã khiến cậu đi làm chứ không nghỉ ngơi tại gia hay ra Trạm Vũ Trụ tìm đường thoát thân vậy? "
"TDP10-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-6]"," Just a coward who thinks working at a gas station is more comfortable than confronting my problems head-on."," Vì em là một kẻ hèn nhát, chỉ biết bám víu vào công việc ở trạm xăng để chạy trốn khỏi những vấn đề của chính mình thôi."
"TDP10-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-7]"," What about you?"," Còn quý khách thì sao?"
"TDP10-7","No Sc, msc: Supernova, no sfx, Next: [TDP10-8]","Xey let out a bitter laugh.","Vị khách ấy nở một nụ cười ngậm ngùi."
"TDP10-8","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-9]"," I stayed behind."," Tôi thì chọn ở lại."
"TDP10-9","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-10]"," You might think it's stupid but I want to stay with the Earth in its final moments. "," Nói ra chắc cậu nghĩ đầu óc tôi có vấn đề, nhưng tôi muốn ở bên Trái Đất vào những phút cuối cùng của nó. "
"TDP10-10","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-11]","Everyone left it behind and I just don’t want to do the same. I did too much for that floating rock in space. I tried my best. ","Người ta bỏ nó đi hết rồi, nhưng tôi không muốn vậy. Tôi dành cả đời mình cho cái hòn đất ấy rồi. Tôi đã cố hết sức để gìn giữ nó. "
"TDP10-11","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-12]","You’re just going to get sent to hell with it?","Cả khi phải hy sinh mạng sống của mình sao?"
"TDP10-12","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-13]"," That does make it sound cooler when you say it like that."," Cậu nói chuyện cứ như tôi là kẻ tử vì đạo ấy."
"TDP10-13","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-14]","I don’t really think it's stupid.","Em thấy ra đi như vậy đâu hề vô nghĩa."
"TDP10-14","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-15]","What's your name? Might as well ask while we’re here.","Mà quý khách tên gì ấy? Dù gì cũng ít có dịp gặp nhau."
"TDP10-15","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-16]"," It's Aiyana. Nothing special to it."," Tôi tên Aiyana. Cái tên đơn giản vậy thôi."
"TDP10-16","No Sc, msc: Supernova, no sfx, Next: [TDP10-17]","Xey look at my name tag. I see as xeir eyes look back down to double check.","Vị khách nhìn vào bảng tên của tôi, rồi lại liếc nhìn một lần nữa cho kỹ."
"TDP10-17","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-18]"," Thanks for the free stuff Dmi. "," Cảm ơn cậu đã đãi tôi lần này nhé, Mi. "
"TDP10-18","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-19]"," It's no problem. Just enjoy it. Thanks for being my last customer."," Ấy, xin đừng khách sáo. Cảm ơn quý khách đã làm khách hàng cuối cùng của em."
"TDP10-19","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-20]","For what it's worth I think they deserve to know. There isn’t much time left. ","Còn ai quan trọng trong đời thì nên trải lòng cho người ta biết nhé. Cũng sắp đến lúc rồi. "
"TDP10-20","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-21]","I don’t think anyone should go out with regrets.","Chẳng ai muốn chết khi lòng còn trĩu nặng ưu phiền đâu."
"TDP10-21","No Sc, msc: Supernova, no sfx, Next: [TDP10-22]","Xey go over to the door.","Vị khách tiến về phía cửa."
"TDP10-22","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-22b]","Also take out the batteries in that smoke alarm. You don’t have to be in hell already jeez. ","Với lại tháo pin cái chuông báo cháy ra đi. Nãy giờ tôi tưởng mình xuống địa ngục rồi đó. "
"TDP10-22b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D3D-15a]","-door opens and closes with a chime-","[cửa mở rồi lại đóng, chuông cửa reo lên]"
"D3D-15a","No Sc, msc: Supernova, no sfx, Next: [D3D-15]","I grab my broom and give the smoke alarm a solid SMACK.","Tôi cầm lấy cây chổi mà thúc mạnh vào cái chuông báo cháy."
"D3D-15","No Sc, msc: Supernova, no sfx, Next: [D3D-16]","The thing falls to the ground. Aiyana was right about how annoying the noise is when you’re not ignoring it.","Cái chuông rơi xuống sàn. Aiyana nói đúng, người bình thường có ai chịu được cái tiếng đinh tai nhức óc này đâu."
"D3D-16","No Sc, msc: Supernova, no sfx, Next: [D3D-16b]","Time passes.","Thời gian trôi lặng thinh."
"D3D-16b","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","-phone chimes-","[chuông điện thoại reo]"
"D3D-16b-Option-1","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","","DD1-27b-Option-1
"
"D3D-16b-Option-2","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]D3D-16b-Option-2","","D3D-16b-Option-2
"
"PON-1","No Sc, msc: BracingForImpact, no sfx, Next: [PON-2]","It's Cassiopeia.","Lại là cậu ấy."
"PON-2","No Sc, msc: BracingForImpact, no sfx, Next: [PON-3]","I pick up my phone but put it back down.","Tôi nhấc điện thoại lên rồi lại úp xuống."
"PON-3","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [PON-4]"," Sorry Cassie. Just focus on getting out of here."," Xin lỗi Tiên. Cậu phải quên mình đi."
"PON-4","No Sc, msc: BracingForImpact, no sfx, Next: [PON-5]","A sinking feeling forms in my stomach as I realize she stopped because its time for her to make her space jump.","Lòng tôi quặn thắt khi nhận ra cậu ấy không nhắn thêm tin nào nữa. Đã tới giờ thực hiện bước nhảy không gian cuối cùng."
"PON-5","No Sc, msc: BracingForImpact, no sfx, Next: [PON-6]","She gave up.","Cậu ấy bỏ tôi lại rồi."
"PON-6","No Sc, msc: BracingForImpact, no sfx, Next: [PON-7]","I thought I could handle this.","Tôi cứ nghĩ chuyện chẳng có gì đâu."
"PON-7","No Sc, msc: BracingForImpact, no sfx, Next: [PON-8]","I thought I would be fine.","Tôi cứ nghĩ mình sẽ thấy bình thường thôi."
"PON-8","No Sc, msc: BracingForImpact, no sfx, Next: [PON-9]","Maybe it would have been better to just tell her. She must have cared if she wanted to speak to me so badly.","Chắc cậu ấy lo cho mình lắm nên mới muốn mình nhắn lại ngay. Đáng lẽ mình phải nói ra cho xong."
"PON-9","No Sc, msc: BracingForImpact, no sfx, Next: [PON-10]","I pull up a chair next to the window and take a seat.","Tôi bắc ghế ra gần cửa sổ rồi ngồi xuống."
"PON-10","No Sc, msc: Supernova, no sfx, Next: [PON-11]","Cosmic Fuel the place to fill to your heart’s content… ","""Trạm Xăng Hoàn Vũ - nơi con tim được đong đầy"" "
"PON-11","No Sc, msc: Supernova, no sfx, Next: [PON-12]","Now it is the place where my heart feels the most empty. ","Trớ trêu thay, đây lại là nơi mà trái tim tôi cảm thấy trống rỗng nhất. "
"PON-12","No Sc, msc: BracingForImpact, no sfx","I’m an idiot.","Đúng là dở hơi mà."
"POP-1","No Sc, msc: Supernova, no sfx, Next: [POP-2]","It's time to stop beating around the bush.","Phải nói ra sự thật."
"POP-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-3]","Dmi you’re actually scaring me. Why aren’t you answering? ","Mi ơi, sao tự nhiên im lặng vậy? Đừng làm tớ sợ mà. "
"POP-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-4]","I can’t go to the Space Port.","Tớ không được ra Trạm Vũ Trụ."
"POP-4","No Sc, msc: Supernova, no sfx, Next: [POP-5]","Silence.","Không một chút động tĩnh."
"POP-5","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-6]"," Are u at home?"," Ở nhà hả?"
"POP-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-7]"," No."," Không."
"POP-7","No Sc, msc: Supernova, no sfx, Next: [POP-8]","Silence.","Không một chút động tĩnh."
"POP-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-9]"," Give me a few minutes."," Ở yên đó."
"POP-9","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-10]"," What"," Hả?"
"POP-10","No Sc, msc: Supernova, no sfx, Next: [POP-11]","Cassiopeia stops replying.","Tiên không nhắn gì nữa."
"POP-11","No Sc, msc: Supernova, no sfx, Next: [POP-12]","I stare at my phone before typing a few more replies.","Tôi nhìn màn hình một lúc rồi nhắn thêm vài câu."
"POP-12","No Sc, msc: Supernova, no sfx, Next: [POP-13]","Nothing.","Bên kia vẫn im lặng."
"POP-13","No Sc, msc: Supernova, no sfx, Next: [POP-14]","Is she mad at me? I know this has gotta take the prize for one of the worst things to ever tell someone.","Cậu ấy giận mình rồi sao? Cũng phải, chuyện như vậy mà phải đến sát nút mình mới chịu nói."
"POP-14","No Sc, msc: Supernova, no sfx, Next: [POP-15]","Crap.","Chết thật."
"POP-15","No Sc, msc: Supernova, no sfx, Next: [POP-16]","I should have just come clean earlier. Of course she’s not going to take this well. WHO WOULD? ","Lẽ ra mình phải nói sớm hơn. Cậu ấy sao mà chịu được một cú sốc như vậy? LÀ MÌNH MÌNH CÓ CHỊU ĐƯỢC KHÔNG? "
"POP-16","No Sc, msc: Supernova, no sfx, Next: [POP-16b]","I place my face in my hands and groan. For some reason the entire universe has been shooting me signs to just come clean and here I am a few hours from Doomsday and I just-- ","Tôi đặt hai tay lên mặt mà rên rỉ. Vũ trụ đã mấy lần gửi tín hiệu cho tôi phải mở miệng cho sớm, vậy mà đến tận lúc chỉ còn vài tiếng nữa thì tôi mới chịu—  "
"POP-16b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [POP-17]","-door opens and chimes-","[cửa mở, chuông cửa reo]"
"POP-17","Sc: Dmi, msc: Supernova, no sfx, Next: [POP-18]"," Huh?"," Ơ?"
"POP-18","No Sc, msc: BracingForImpact, no sfx, Next: [POP-19]","Every atom in my body freezes as I look at the panting figure standing in the doorway.","Cả thân thể tôi như sững lại trước dáng vẻ quen thuộc đang thở hổn hển ngay lối vào."
"POP-19","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-20]","C-Cassiopeia…?","T-Tiên...?"
"POP-20","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-21]","You don’t know how hard it was for me to get here in the time I had left.","Cậu biết tớ phóng nhanh cỡ nào mới tới đây được không?"
"POP-21","No Sc, msc: BracingForImpact, no sfx, Next: [POP-22]","She punches me immediately.","Cậu ấy thụi cho tôi một cú."
"POP-22","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-23]"," Ow! Cassie!"," Ấy, đau tớ, Tiên!"
"POP-23","No Sc, msc: BracingForImpact, no sfx, Next: [POP-24]","She punches me again.","Cậu ấy thụi tôi lần nữa."
"POP-24","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-25]","Don’t “Ow” me! YOU WOULD PICK NOW OUT OF ALL TIMES TO TELL ME YOU WEREN’T ABLE TO GET CLEARED FOR A SPACE JUMP?","Cậu cũng biết đau à! LÀM CÁI GÌ MÀ PHẢI ĐỂ TỚI GIỜ NÀY MỚI NÓI TỚ BIẾT CẬU KHÔNG ĐỦ ĐIỀU KIỆN NHẢY KHÔNG GIAN HẢ?"
"POP-25","No Sc, msc: BracingForImpact, no sfx, Next: [POP-26]","She’s fuming understandably so. ","Cậu ấy nổi cơn tam bành cũng phải thôi. "
"POP-26","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-27]","I’m sorry! I didn’t want you to worry about me!","Tớ xin lỗi! Tớ sợ đi cùng chỉ làm vướng chân cậu mà thôi!"
"POP-27","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-28]","Also things just weren’t the best. I…didn’t see how things would get better even if I found a way to go. ","Với lại đời tớ xưa nay vẫn vậy... Có tìm được cách thoát khỏi đây thì tớ cũng không biết có phất lên nổi không. "
"POP-28","No Sc, msc: BracingForImpact, no sfx, Next: [POP-29]","Cassiopeia relaxes.","Tiên thả lỏng người."
"POP-29","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-30]"," Is anyone else here?"," Ở đây còn ai không?"
"POP-30","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-31]"," It's just me."," Còn tớ thôi."
"POP-31","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-32]"," Do you guys sell Chai here?"," Còn trà Masala Chai không?"
"POP-32","No Sc, msc: BracingForImpact, no sfx, Next: [POP-33a]","Chai has always been Cassiopeia’s choice for an end-of-the-world drink. We’ve had too many late-night “What-if?” conversations for me to not remember.","Chúng tôi đã có nhiều đêm tâm sự về những tình huống ""nếu có ngày"", và lần nào hỏi về món đồ uống cuối cùng trước khi thế giới tan biến thì cậu ấy cũng chọn trà Masala Chai."
"POP-33a","Sc: Dmi, msc: BracingForImpact, sfx: , Next: [POP-33]","I’ll get that for you.","Để tớ pha cho."
"POP-33","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-34]"," Thanks Dmi."," Cảm ơn cậu."
"POP-34","No Sc, msc: BracingForImpact, no sfx, Next: [POP-35]","I change the settings of the hot drink machine to Chai and watch as the warm drink pours into the cup.","Tôi bấm nút trà Chai trên máy pha nước nóng rồi nhìn dòng nước nóng hổi chảy vào trong cốc."
"POP-35","No Sc, msc: BracingForImpact, no sfx, Next: [POP-36]","I place the cup down on the counter in front of me and push it toward her.","Tôi đặt một cái cốc lên quầy thu ngân trước mặt rồi đẩy về phía cậu ấy."
"POP-36","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-37]"," Dmi come. "," Mi lại đây đi. "
"POP-37","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38]","She moves over to the window with her Chai in hand. I grab my chair and an extra from behind the counter and drag them over to her.","Cậu ấy cầm cốc trà Chai rồi bước về phía cửa sổ. Tôi kéo ghế của mình với một cái ghế nữa dưới quầy lại chỗ cậu ấy."
"POP-38","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38b]","She takes a long sip of her drink before sitting down.","Cậu đứng đó, nhâm nhi cốc trà một hồi rồi mới ngồi xuống."
"POP-38b","No Sc, msc: BracingForImpact, sfx: Smoke_Detector_Beep_2, Next: [POP-39]","-smoke alarm chirps-","[chuông báo cháy vang lên]"
"POP-39","No Sc, msc: BracingForImpact, no sfx, Next: [POP-40]","Cassiopeia searches for the sound. I grab a nearby broom.","Khi Tiên còn đang ngơ ngác thì tôi đã chộp lấy cây chổi gần đó."
"POP-40","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-41]"," Give me a second."," Để tớ."
"POP-41","No Sc, msc: BracingForImpact, no sfx, Next: [POP-42]","I land a solid SMACK at the smoke alarm and watch as it falls to pieces.","Tôi vụt thật mạnh vào cái chuông báo cháy rồi nhìn nó vỡ tan tành."
"POP-42","No Sc, msc: BracingForImpact, no sfx, Next: [POP-43]","Cassiopeia doesn’t say a word as I bring myself next to her.","Tôi xích lại gần Tiên, nhưng cậu ấy không nói một lời."
"POP-43","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-44]","As I was saying…","Như nãy tớ có nói..."
"POP-44","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-45]"," Did you ever think about what happens after the supernova if you never told me?"," Nếu cậu cứ giấu chuyện như vậy thì sau khi vụ nổ xảy ra cậu biết tớ sẽ làm gì không?"
"POP-45","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-46]","You’d carry on without me. Probably. Cassie you’re not even going to make it back in time! ","Thì chắc cậu sẽ... sống tiếp mà không cần tớ. Nhưng cậu ngồi đây thì sao mà quay lại kịp! "
"POP-46","No Sc, msc: BracingForImpact, no sfx, Next: [POP-47]","Cassiopeia doesn’t answer. She takes another sip of her cheap gas station Chai.","Tiên không nói gì. Cậu ấy nuốt thêm một ngụm trà Masala Chai giá rẻ của trạm xăng."
