"location","context","source","target"
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","Δεν δέχεται την κάρτα;"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Γουρλώνει και τα έξι μάτια της καθώς συνειδητοποιεί ότι αυτό που κρατάω δεν είναι η χρεωστική της και μου το αρπάζει αμέσως. "
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","Λάθος κάρτα! Λάθος κάρτα!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","Η Κ'Κίλι μου δίνει τη σωστή κάρτα."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","Ακολουθεί μια αρκετά άβολη σιωπή."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","Θα μου τα χτυπήσεις να πληρώσω ή…;  "
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","-ακούγεται η ταμειακή-"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Καλά, σε βενζινάδικο δουλεύω. Παίζει να έχω εξυπηρετήσει πολλά άτομα με πολύ πιο ύποπτο παρελθόν.  "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","Δεν θα με πετάξεις σε καμιά μαύρη τρύπα για να πάρεις τη θέση μου, σωστά;"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","Η Κ'Κίλι γελάει."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Ούτε καν. Δεν χρησιμοποιούσα έτσι τις δυνάμεις μου. Και ούτως ή άλλως δεν μπορώ πια να αλλάζω μορφές."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","Όντως;"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Μου δείχνει την κεραία της."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","Η κεραία μου έχει στραβώσει. Οι δυνάμεις μου δεν λειτουργούν πια. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","Όταν πρωτοσυνέβη ένιωσα να χάνω τη γη κάτω απ' τα πόδια μου, αλλά η γυναίκα μου με στήριξε πολύ. Βέβαια, έτσι τραυματίστηκα εξ αρχής, προσπαθώντας να τη βοηθήσω. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","Η Κ'Κίλι σηκώνει το χέρι της και μου δείχνει τη βέρα της. Μπορώ να δώ πόσο γεμάτη περηφάνεια και θαυμασμό είναι."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","Η γυναίκα μου είναι το παν για μένα. Ένα κομμάτι μου χαίρεται που μπορούμε να φύγουμε μακριά και να ξεκινήσουμε μια νέα ζωή κάπου αλλού."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Ουάου. Είναι πολύ τυχερή που σε έχει."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","Εγώ είμαι τυχερή που την έχω."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","Η Κ'Κίλι πλησιάζει και βάζει το χέρι της στον ώμο μου. Έχει πολύ δυνατή λαβή. Αν θέλει μπορεί να με τραβήξει πάνω απ' τον πάγκο έτσι."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Άκου, μικράκι. Δεν με ξέρεις και ούτε εγώ σε ξέρω πολύ καλά, αλλά νιώθω ότι πρέπει να σου το πω. "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","Δεν ξέρω τι σε βαραίνει και τι θέματα έχεις με το άτομο που μιλάς, αλλά... Σοβαρά τώρα, το βλέπω ότι σημαίνει πολλά για σένα. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Θέλω να κάτσεις και να σκεφτείς τι σημαίνει πραγματικά για σένα. Δεν θες να το δεις;"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Ε... Όπως και να 'χει δεν μπορώ. Είναι αργά τώρα."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","Η Κ'Κίλι αφήνει τον ώμο μου."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Το ξέρω... Απλώς μίλα με το άτομό σου."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","...Θα προσπαθήσω."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","Δεν έχεις κάτι άλλο να κάνεις, σωστά;"
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","Προσπαθεί να διακρίνει το όνομα στο ταμπελάκι μου."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Φαίνεσαι καλό παιδί. Θα σου αφήσω καλή κριτική στο Welp."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","Η γυναίκα μού χαρίζει ένα χαμόγελο και βγαίνει από το Cosmic Fuel με τα νάτσος στα χέρια."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","-η πόρτα κουδουνίζει και κλείνει-"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","Δεν κουνιέμαι. Δεν φανταζόμουν ποτέ ότι θα προσπαθούσε να μου ανεβάσει το ηθικό μια πελάτισσα που απλώς ήθελε να αγοράσει σνακ."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Θα έπρεπε να ετοιμάζομαι να φύγω από δω. Να ήμουν καθ' οδόν για κάποιον νέο πλανήτη. Αλλά είμαι ακόμα εδώ. "
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","Καταδικασμένο."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","…"
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","Η ώρα περνάει. Δεν έρχονται άλλοι πελάτες και προσπαθώ να απασχολήσω τον εαυτό μου καθαρίζοντας."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Νομίζω πως η Φλάμπερ καταλαβαίνει ότι κάτι δεν πάει καλά, γιατί έρχεται και μου τρίβεται περισσότερο καθώς φεύγει από το συνηθισμένο μέρος που αράζει."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Μετά από ώρα, έρχεται τελικά ο Ρομπ. Η συνήθως χαρούμενη διάθεσή του καταρρέι καθώς μαζεύει τη Φλάμπερ."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Νομίζω πως επιτέλους συνειδητοποίησε τι πρόκειται να συμβεί."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","…"
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Πρέπει να ξεκουραστώ για αύριο."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","-η πόρτα ανοιγει και κλείνει κουδουνίζοντας-"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","ΗΜΕΡΑ 3η"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","Το τέλος του κόσμου."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","Πολύ πιο ήσυχο απ' ό,τι το περίμενα."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Αλλά, θα μου πεις, οι περισσότεροι έχουν φύγει. Λογικό να έχει ησυχία. "
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","Ούτε Φλάμπερ, ούτε Ρομπ. Μόνο εγώ. "
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","-κουδουνίζει το τηλέφωνο-"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Ντμι, είδες που σου έστειλα να βρεθούμε στο Διαστημοδρόμιο; Έχεις να μου απαντήσεις από χτες το βράδυ. "
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. "," Σόρι, είχα πολλή δουλειά. Ξέρεις πώς πάει. "
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","Πας καλά; Πότε θα μου απαντούσες στα μηνύματα αν όχι τώρα;! Έχουμε να προλάβουμε το τελευταίο άλμα της μέρας! "
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Ξαφνικά, νιώθω δάκρυα στα μάτια μου καθώς κοιτώ το κινητό μου."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Σκουπίζω το πρόσωπό μου. Γιατί κάνω σαν χαμένο; Δεν θέλω να την βαρύνω. Για το καλό της δεν της το λέω!"
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?"," Ντμι;"
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","-ο ανιχνευτής καπνού κουδουνίζει-"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?"," Αλήθεια; Σήμερα βρήκε;"
"D3D-7","No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.","Θα περίμενε κανείς ότι μετά από τόσον καιρό δεν θα δούλευαν πια οι ανιχνευτές καπνού όπως πριν 100 χρόνια."
"D3D-8","No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ","Τον αγνοώ και απασχολούμαι με την συνηθισμένη μου ρουτίνα: καθαρίζω, περιμένω, ξανακαθαρίζω, ξαναπεριμένω.  "
"AD1a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-","-η πόρτα ανοίγει και κουδουνίζει- "
"AD1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ","Απίστευτο, είστε όντως ανοιχτά. "
"D3D-9","No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.","Σηκώνω απότομα το βλέμμα μου από το ήδη πεντακάθαρο πάτωμα που σκουπίζω."
"D3D-10","No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.","Κρατάει ένα τηλέφωνο στο χέρι."
"DD3-2","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-11]"," Oh hey. Uh what are you doing here? "," Α, γεια. Ε, τι κάνεις εδώ; "
"D3D-11","No Sc, msc: Supernova, no sfx, Next: [D3D-12]","The person walks towards the counter. I walk behind it just as I usually would.","Το άτομο προχωράει προς το ταμείο. Το ακολουθώ, όπως θα έκανα συνήθως."
"D3D-12","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [AD2]","Xey pause as xey look up at the chirping smoke alarm. I watch the gears turn as xey decide to ignore it.","Σταματά και κοιτά τον ανιχνευτή καπνού που ακόμα κουδουνίζει. Μπορώ πρακτικά να δώ τα γρανάζια του μυαλού του να δουλεύουν, καθώς αποφασίζει να τον αγνοήσει."
"AD2","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [DD3-3]"," I wanted to see if I can get a snack or something. My phone said this place was open. I wanted to grab something before going back home to Earth. "," Ήθελα να δω αν μπορώ να πάρω κανένα σνακ. Το κινητό μου λέει ότι είστε ανοιχτά. Ήθελα να πάρω τίποτα πριν γυρίσω στην Γη. "
"DD3-3","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-13]"," Earth?"," Στην Γή;"
"D3D-13","No Sc, msc: Supernova, no sfx, Next: [AD3]","Earth isn’t a planet you hear too often when it came to human inhabitants. Despite the supernova, Earth has already been deemed unfavorable for living compared to anywhere else.","Για τους ανθρώπους, η Γη δεν είναι και πολύ δημοφιλής πλανήτης για κατοίτηση. Παρά την όλη φάση με τον σουπερνόβα, η Γη είχε ήδη κριθεί ακατάλληλη για διαβίωση σε σύγκριση με οπουδήποτε αλλού."
"AD3","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD4]"," Yeah some people actually still live there. "," Ναι, αλλά κάποιοι μένουν ακόμα εκεί. "
"AD4","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-14]"," and by some people I mean me."," Εγώ είμαι αυτοί οι κάποιοι."
"D3D-14","No Sc, msc: Supernova, no sfx, Next: [DD3-4]","I chuckle.","Γελάω."
"DD3-4","Sc: Dmi, msc: Supernova, no sfx, Next: [AD5]"," Well what are you looking for? I can help you pick out something. "," Λοιπόν; Τι ψάχνεις; Μπορώ να σε βοηθήσω να διαλέξεις, αν θες. "
"AD5","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD6]","Well to be honest…I don’t really care. What do you think is good? ","Για να είμαι ειλικρινής, δεν με νοιάζει ιδιαίτερα. Τι θα μου πρότεινες; "
"AD6","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [AD6b]","I’ll take anything.","Ό,τι κι αν είναι, θα το πάρω."
"AD6b","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","Select an item in the shop","Διάλεξε κάτι από το κατάστημα"
"AD6b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","",""
"AD6b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]AD6b-Option-2","",""
"TDP10-1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-2]","Hmm don’t think I’ve tried this before. ","Δεν νομίζω ότι το έχω ξαναδοκιμάσει αυτό. "
"TDP10-2","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-3]"," How many luncos is it?"," Πόσο κάνει;"
"TDP10-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-4]","I’d be crazy to make this company richer by charging you.","Δεν τρελάθηκα ακόμα, να κάνω την εταιρία πλουσιότερη χρεώνοντάς σε."
"TDP10-4","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-4a]"," Just checking."," Εγώ είπα να ρωτήσω."
"TDP10-4a","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-5]"," So what possessed you to clock in when you could be at home or better yet at the Space Port on your way out of here? "," Και για πες, πώς σου ήρθε να έρθεις για δουλειά αντί να κάτσεις σπίτι ή, ακόμα καλύτερα, να πας στο Διαστημοδρόμιο για να την κάνεις από εδώ; "
"TDP10-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-6]"," Just a coward who thinks working at a gas station is more comfortable than confronting my problems head-on."," Είμαι κότα και νόμιζα ότι θα ήταν πιο εύκολο το να δουλεύω σε βενζινάδικο από το να αντιμετωπίσω τα προβλήματά μου."
"TDP10-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-7]"," What about you?"," Κι εσύ;"
"TDP10-7","No Sc, msc: Supernova, no sfx, Next: [TDP10-8]","Xey let out a bitter laugh.","Γελάει πικρόχολα."
"TDP10-8","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-9]"," I stayed behind."," Έμεινα πίσω."
"TDP10-9","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-10]"," You might think it's stupid but I want to stay with the Earth in its final moments. "," Μπορεί να το βρίσκεις χαζό, αλλά θέλω να είμαι στη Γη στις τελευταίες στιγμές της. "
"TDP10-10","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-11]","Everyone left it behind and I just don’t want to do the same. I did too much for that floating rock in space. I tried my best. ","Όλοι οι άλλοι την έχουν παρατήσει. Δεν θέλω να κάνω κι εγώ το ίδιο. Έχω κάνει πάρα πολλά γι' αυτόν τον πλανήτη. Έκανα ό,τι μπορούσα. "
"TDP10-11","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-12]","You’re just going to get sent to hell with it?","Οπότε θα πας στην κόλαση μαζί της;"
"TDP10-12","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-13]"," That does make it sound cooler when you say it like that."," Ακούγεται πολύ πιο κουλ όταν το θέτεις έτσι."
"TDP10-13","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-14]","I don’t really think it's stupid.","Δεν το βρίσκω χαζό."
"TDP10-14","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-15]","What's your name? Might as well ask while we’re here.","Πώς σε λένε; Είπα να ρωτήσω, μιας και είμαστε εδώ."
"TDP10-15","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-16]"," It's Aiyana. Nothing special to it."," Αγιάνα. Τίποτα το ιδιαίτερο."
"TDP10-16","No Sc, msc: Supernova, no sfx, Next: [TDP10-17]","Xey look at my name tag. I see as xeir eyes look back down to double check.","Κοιτάζει το ταμπελάκι με το όνομά μου. Βλέπω που ξανακοιτά για να βεβαιωθεί ότι το διάβασε σωστά."
"TDP10-17","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-18]"," Thanks for the free stuff Dmi. "," Ευχαριστώ για τα δωρεάν πράγματα, Ντμι. "
"TDP10-18","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-19]"," It's no problem. Just enjoy it. Thanks for being my last customer."," Τίποτα, καλή απόλαυση. Ευχαριστώ που ήσουν η τελευταία μου πελάτισσα."
"TDP10-19","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-20]","For what it's worth I think they deserve to know. There isn’t much time left. ","Πάντως, πιστεύω ότι έχει δικαίωμα να το μάθει. Δεν έχεις πολύ χρόνο ακόμα. "
"TDP10-20","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-21]","I don’t think anyone should go out with regrets.","Κανείς δεν πρέπει να πεθαίνει μετανιώνοντας για κάτι. "
"TDP10-21","No Sc, msc: Supernova, no sfx, Next: [TDP10-22]","Xey go over to the door.","Κοντοστέκεται στην πόρτα."
"TDP10-22","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-22b]","Also take out the batteries in that smoke alarm. You don’t have to be in hell already jeez. ","Και βγάλε τις μπαταρίες από τον συναγερμό. Δεν χρειάζεται να είσαι ήδη στην κόλαση, έλεος. "
"TDP10-22b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D3D-15a]","-door opens and closes with a chime-","-η πόρτα ανοιγει και κλείνει κουδουνίζοντας-"
"D3D-15a","No Sc, msc: Supernova, no sfx, Next: [D3D-15]","I grab my broom and give the smoke alarm a solid SMACK.","Πιάνω τη σκούπα μου και ρίχνω μία καλή στον ανιχνευτή."
"D3D-15","No Sc, msc: Supernova, no sfx, Next: [D3D-16]","The thing falls to the ground. Aiyana was right about how annoying the noise is when you’re not ignoring it.","Πέφτει στο πάτωμα. Είχε δίκιο. Ο θόρυβος γινόταν τρομερά ενοχλητικός με το που έπαυες να τον αγνοείς."
"D3D-16","No Sc, msc: Supernova, no sfx, Next: [D3D-16b]","Time passes.","Η ώρα περνάει."
"D3D-16b","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","-phone chimes-","-κουδουνίζει το τηλέφωνο-"
"D3D-16b-Option-1","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","",""
"D3D-16b-Option-2","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]D3D-16b-Option-2","",""
"PON-1","No Sc, msc: BracingForImpact, no sfx, Next: [PON-2]","It's Cassiopeia.","Είναι η Κασσιόπη."
"PON-2","No Sc, msc: BracingForImpact, no sfx, Next: [PON-3]","I pick up my phone but put it back down.","Σηκώνω το τηλέφωνό μου αλλά το ξαναφήνω κάτω."
"PON-3","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [PON-4]"," Sorry Cassie. Just focus on getting out of here."," Συγγνώμη, Κάσι. Απλώς κοίτα να φύγεις από δω."
"PON-4","No Sc, msc: BracingForImpact, no sfx, Next: [PON-5]","A sinking feeling forms in my stomach as I realize she stopped because its time for her to make her space jump.","Νιώθω ένα κενό στο στομάχι μου καθώς συνειδητοποιώ ότι σταμάτησε επειδή ήρθε η στιγμή να κάνει το διαστημικό άλμα."
"PON-5","No Sc, msc: BracingForImpact, no sfx, Next: [PON-6]","She gave up.","Τα παράτησε."
"PON-6","No Sc, msc: BracingForImpact, no sfx, Next: [PON-7]","I thought I could handle this.","Νόμιζα ότι μπορούσα να το αντέξω."
"PON-7","No Sc, msc: BracingForImpact, no sfx, Next: [PON-8]","I thought I would be fine.","Νόμιζα ότι θα ήμουν εντάξει."
"PON-8","No Sc, msc: BracingForImpact, no sfx, Next: [PON-9]","Maybe it would have been better to just tell her. She must have cared if she wanted to speak to me so badly.","Ίσως να ήταν καλύτερα αν της το έλεγα. Μάλλον νοιαζόταν, για να ήθελε να μου μιλήσει τόσο απεγνωσμένα."
"PON-9","No Sc, msc: BracingForImpact, no sfx, Next: [PON-10]","I pull up a chair next to the window and take a seat.","Τραβάω μια καρέκλα δίπλα στο παράθυρο και κάθομαι."
"PON-10","No Sc, msc: Supernova, no sfx, Next: [PON-11]","Cosmic Fuel the place to fill to your heart’s content… ","Στο Cosmic Fuel, όπου μπορείς να γεμίσεις όσο τραβάει η καρδιά σου… "
"PON-11","No Sc, msc: Supernova, no sfx, Next: [PON-12]","Now it is the place where my heart feels the most empty. ","Τώρα, εδώ, νιώθω την καρδιά μου πιο άδεια από ποτέ. "
"PON-12","No Sc, msc: BracingForImpact, no sfx","I’m an idiot.","Είμαι βλαμμένο."
"POP-1","No Sc, msc: Supernova, no sfx, Next: [POP-2]","It's time to stop beating around the bush.","Ώρα να σταματήσω να υπεκφεύγω."
"POP-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-3]","Dmi you’re actually scaring me. Why aren’t you answering? ","Ντμι, με τρομάζεις. Γιατί δεν μου απαντάς; "
"POP-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-4]","I can’t go to the Space Port.","Δεν μπορώ να έρθω στο Διαστημοδρόμιο."
"POP-4","No Sc, msc: Supernova, no sfx, Next: [POP-5]","Silence.","Σιωπή."
"POP-5","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-6]"," Are u at home?"," Είσαι σπίτι;"
"POP-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-7]"," No."," Όχι."
"POP-7","No Sc, msc: Supernova, no sfx, Next: [POP-8]","Silence.","Σιωπή."
"POP-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-9]"," Give me a few minutes."," Δώσε μου μερικά λεπτά."
"POP-9","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-10]"," What"," Τι…"
"POP-10","No Sc, msc: Supernova, no sfx, Next: [POP-11]","Cassiopeia stops replying.","Η Κασσιόπη σταματά να μου απαντά."
"POP-11","No Sc, msc: Supernova, no sfx, Next: [POP-12]","I stare at my phone before typing a few more replies.","Κοιτάζω το κινητό μου πριν της στείλω μερικά ακόμα μηνύματα."
"POP-12","No Sc, msc: Supernova, no sfx, Next: [POP-13]","Nothing.","Τίποτα."
"POP-13","No Sc, msc: Supernova, no sfx, Next: [POP-14]","Is she mad at me? I know this has gotta take the prize for one of the worst things to ever tell someone.","Μου θύμωσε; Το ξέρω ότι αυτό παίζει να είναι ό,τι χειρότερο μπορεί να σου πει ποτέ κανείς."
"POP-14","No Sc, msc: Supernova, no sfx, Next: [POP-15]","Crap.","Σκατά."
"POP-15","No Sc, msc: Supernova, no sfx, Next: [POP-16]","I should have just come clean earlier. Of course she’s not going to take this well. WHO WOULD? ","Έπρεπε να της το είχα πει νωρίτερα. Προφανώς και δεν το πήρε καλά. ΠΟΙΟΣ ΘΑ ΤΟ ΕΠΑΙΡΝΕ ΚΑΛΑ; "
"POP-16","No Sc, msc: Supernova, no sfx, Next: [POP-16b]","I place my face in my hands and groan. For some reason the entire universe has been shooting me signs to just come clean and here I am a few hours from Doomsday and I just-- ","Βάζω το κεφάλι μου στα χέρια μου και βγάζω ένα βογκητό. Για κάποιον λόγο, ολόκληρο το σύμπαν μού δείχνει ότι πρέπει να μιλήσω, αλλά να που είναι λίγες ώρες πριν το τέλος του κόσμου κι εγώ απλώς...  "
"POP-16b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [POP-17]","-door opens and chimes-","-η πόρτα ανοίγει και κουδουνίζει- "
"POP-17","Sc: Dmi, msc: Supernova, no sfx, Next: [POP-18]"," Huh?"," Ε;"
