location,context,source,target
D3D-12,"No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [AD2]",Xey pause as xey look up at the chirping smoke alarm. I watch the gears turn as xey decide to ignore it.,"Orang itu terhenti dan menengadah menuju alarm asap yang berbunyi. Aku memperhatikannya berpikir, sedangkan ia mengabaikanku."
AD2,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [DD3-3]", I wanted to see if I can get a snack or something. My phone said this place was open. I wanted to grab something before going back home to Earth. ,"Aku penasaran apa aku bisa beli cemilan atau semacamnya. Dilihat dari HP-ku, kelihatannya tempat ini masih buka. Aku mau beli sesuatu sebelum pulang ke Bumi."
DD3-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-13]", Earth?,Bumi?
D3D-13,"No Sc, msc: Supernova, no sfx, Next: [AD3]","Earth isn’t a planet you hear too often when it came to human inhabitants. Despite the supernova, Earth has already been deemed unfavorable for living compared to anywhere else.","Itu bukan nama planet yang sering didengar kalau bicara soal hunian manusia. Walau tidak ada supernova, Bumi sudah dinilai tidak layak huni dibandingkan planet lain."
AD3,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD4]", Yeah some people actually still live there. ,"Yah, masih ada yang tinggal di sana."
AD4,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-14]", and by some people I mean me.,"Dan yang kumaksud, hanya aku."
D3D-14,"No Sc, msc: Supernova, no sfx, Next: [DD3-4]",I chuckle.,Aku terkekeh.
DD3-4,"Sc: Dmi, msc: Supernova, no sfx, Next: [AD5]", Well what are you looking for? I can help you pick out something. ,Apa yang Anda cari? Saya bisa bantu memilih sesuatu.
AD5,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD6]",Well to be honest…I don’t really care. What do you think is good? ,Sejujurnya… aku tidak begitu peduli. Menurutmu apa yang enak?
AD6,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [AD6b]",I’ll take anything.,Aku akan beli apa pun itu.
AD6b,"No Sc, msc: Supernova, no sfx, Next: [TDP10-1]",Select an item in the shop,Pilih item di toko.
TDP10-1,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-2]",Hmm don’t think I’ve tried this before. ,"Hmm, kayaknya aku belum pernah coba ini."
TDP10-2,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-3]", How many luncos is it?,Harganya berapa lunco?
TDP10-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-4]",I’d be crazy to make this company richer by charging you.,Saya tidak cukup gila untuk membuat perusahaan ini semakin kaya dengan menerima uang Anda.
TDP10-4,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-4a]", Just checking.,Hanya memastikan.
TDP10-4a,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-5]", So what possessed you to clock in when you could be at home or better yet at the Space Port on your way out of here? ,Lalu kenapa kamu sendiri malah bekerja? Bukannya bisa saja tetap di rumah? Atau bukannya lebih baik kamu sedang berada di Bandara Antariksa untuk pergi dari sini?
TDP10-5,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-6]", Just a coward who thinks working at a gas station is more comfortable than confronting my problems head-on.,Saya hanya pengecut yang merasa bekerja di pom bensin lebih nyaman daripada menghadapi masalahnya sendiri.
TDP10-6,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-7]", What about you?,Bagaimana dengan Anda?
TDP10-7,"No Sc, msc: Supernova, no sfx, Next: [TDP10-8]",Xey let out a bitter laugh.,Ia tertawa pahit.
TDP10-8,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-9]", I stayed behind.,Aku akan terus menetap.
TDP10-9,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-10]", You might think it's stupid but I want to stay with the Earth in its final moments. ,"Mungkin terdengar konyol, tapi aku ingin bersama Bumi hingga detik terakhir."
TDP10-10,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-11]",Everyone left it behind and I just don’t want to do the same. I did too much for that floating rock in space. I tried my best. ,Semua orang sudah meninggalkannya dan aku tidak ingin melakukan hal yang sama. Aku sudah melakukan banyak hal demi batu melayang di angkasa itu. Aku sudah melakukan yang terbaik.
TDP10-11,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-12]",You’re just going to get sent to hell with it?,Anda berniat musnah bersamanya?
TDP10-12,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-13]", That does make it sound cooler when you say it like that.,"Setelah kamu mengatakannya seperti itu, rasanya jadi terdengar lebih keren."
TDP10-13,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-14]",I don’t really think it's stupid.,Saya tidak merasa itu konyol.
TDP10-14,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-15]",What's your name? Might as well ask while we’re here.,Siapa nama Anda? Sekalian saja saya tanya sebelum berakhir.
TDP10-15,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-16]", It's Aiyana. Nothing special to it.,"Aiyana, tidak ada yang spesial."
TDP10-16,"No Sc, msc: Supernova, no sfx, Next: [TDP10-17]",Xey look at my name tag. I see as xeir eyes look back down to double check.,Ia melihat nametag-ku. Aku bisa melihat matanya kembali melihat turun untuk memastikan.
TDP10-17,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-18]", Thanks for the free stuff Dmi. ,"Terima kasih untuk jajan gratisnya, Dmi."
TDP10-18,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-19]", It's no problem. Just enjoy it. Thanks for being my last customer.,"Sama-sama, semoga Anda menyukainya. Terima kasih sudah menjadi pengunjung terakhir saya."
TDP10-19,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-20]",For what it's worth I think they deserve to know. There isn’t much time left. ,"Kalau jujur, kupikir dia berhak tahu. Kita sudah tidak punya banyak waktu."
TDP10-20,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-21]",I don’t think anyone should go out with regrets.,Tidak ada yang berhak pergi dengan penyesalan.
TDP10-21,"No Sc, msc: Supernova, no sfx, Next: [TDP10-22]",Xey go over to the door.,Ia berjalan menuju pintu.
TDP10-22,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-22b]","Also take out the batteries in that smoke alarm. You don’t have to be in hell already, jeez. ","Lalu, cabut saja baterai dari alarmnya. Kamu tidak perlu menyiksa diri di saat-saat terakhir."
TDP10-22b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D3D-15a]",-door opens and closes with a chime-,(Pintu terbuka dan tertutup dengan suara dentingan)
D3D-15a,"No Sc, msc: Supernova, no sfx, Next: [D3D-15]",I grab my broom and give the smoke alarm a solid SMACK.,Aku menggenggam sapu dan menggunakannya untuk menghancurkan alarm asap.
D3D-15,"No Sc, msc: Supernova, no sfx, Next: [D3D-16]",The thing falls to the ground. Aiyana was right about how annoying the noise is when you’re not ignoring it.,Alarm itu jatuh ke lantai. Aiyana memang benar kalau benda ini menjengkelkan jika dibiarkan begitu saja.
D3D-16,"No Sc, msc: Supernova, no sfx, Next: [D3D-16b]",Time passes.,Waktu terus berlalu.
D3D-16b,"No Sc, msc: Supernova, sfx: Text_1, Next: [POP-1,PON-1]",-phone chimes-,(HP berdering)
POP-1,"No Sc, msc: Supernova, no sfx, Next: [POP-2]",It's time to stop beating around the bush.,Waktunya bagiku untuk berhenti beralasan.
POP-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-3]",Dmi you’re actually scaring me. Why aren’t you answering? ,"Dmi, kamu bikin takut ih. Knp ga bales?"
POP-3,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-4]",I can’t go to the Space Port.,Aku gabisa pergi ke Bandara Antariksa.
POP-4,"No Sc, msc: Supernova, no sfx, Next: [POP-5]",Silence.,Suasana menjadi sunyi.
POP-5,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-6]", Are u at home?,Kamu di rumah?
POP-6,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-7]", No.,Ga.
POP-7,"No Sc, msc: Supernova, no sfx, Next: [POP-8]",Silence.,Lagi-lagi sunyi.
POP-8,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-9]", Give me a few minutes.,Tunggu beberapa menit.
POP-9,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-10]", What,Hah?
POP-10,"No Sc, msc: Supernova, no sfx, Next: [POP-11]",Cassiopeia stops replying.,Cassiopeia berhenti menjawab.
POP-11,"No Sc, msc: Supernova, no sfx, Next: [POP-12]",I stare at my phone before typing a few more replies.,Aku terus menatap HP sebelum mengetik beberapa jawaban.
POP-12,"No Sc, msc: Supernova, no sfx, Next: [POP-13]",Nothing.,Masih tidak ada jawaban.
POP-13,"No Sc, msc: Supernova, no sfx, Next: [POP-14]",Is she mad at me? I know this has gotta take the prize for one of the worst things to ever tell someone.,Dia marah padaku? Ini pasti karma karena sudah mengatakan kabar terburuk pada seseorang.
POP-14,"No Sc, msc: Supernova, no sfx, Next: [POP-15]",Crap.,Sial.
POP-15,"No Sc, msc: Supernova, no sfx, Next: [POP-16]",I should have just come clean earlier. Of course she’s not going to take this well. WHO WOULD? ,"Seharusnya aku jujur sejak awal. Tentu saja ia akan marah, SIAPA YANG TIDAK AKAN MARAH?"
POP-16,"No Sc, msc: Supernova, no sfx, Next: [POP-16b]",I place my face in my hands and groan. For some reason the entire universe has been shooting me signs to just come clean and here I am a few hours from Doomsday and I just-- ,"Aku menutupi wajah dengan tangan dan mengerang. Padahal semesta sudah memberiku tanda agar aku jujur sejak awal. Tapi beberapa jam sebelum kiamat, aku malah--"
POP-16b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [POP-17]",-door opens and chimes-,(Pintu terbuka dan berdenting)
POP-17,"Sc: Dmi, msc: Supernova, no sfx, Next: [POP-18]", Huh?,Hah?
POP-18,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-19]",Every atom in my body freezes as I look at the panting figure standing in the doorway.,Seluruh atom tubuhku membeku begitu melihat sosok yang terengah-engah di pintu.
POP-19,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-20]",C-Cassiopeia…?,C-Cassiopeia…?
POP-20,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-21]",You don’t know how hard it was for me to get here in the time I had left.,Kamu enggak akan bisa bayangin susahnya aku ke sini hanya dengan waktu yang tersisa.
POP-21,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-22]",She punches me immediately.,Ia segera memukulku.
POP-22,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-23]", Ow! Cassie!,Aw! Cassie!
POP-23,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-24]",She punches me again.,Ia kembali memukulku.
POP-24,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-25]",Don’t “Ow” me! YOU WOULD PICK NOW OUT OF ALL TIMES TO TELL ME YOU WEREN’T ABLE TO GET CLEARED FOR A SPACE JUMP?,"""Aw"" apanya? BARU SEKARANG KAMU BILANG KAMU ENGGAK AKAN BISA IKUT LOMPATAN ANTARIKSA?"
POP-25,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-26]","She’s fuming, understandably so. ","Ia marah, dan itu wajar."
POP-26,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-27]",I’m sorry! I didn’t want you to worry about me!,Maaf! Aku enggak mau bikin kamu khawatir!
POP-27,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-28]",Also things just weren’t the best. I…didn’t see how things would get better even if I found a way to go. ,"Lalu, keadaannya juga tidak baik. Aku… tidak merasa keadaan akan jadi lebih baik walau aku pergi."
POP-28,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-29]",Cassiopeia relaxes.,Cassiopeia menjadi lebih tenang.
POP-29,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-30]", Is anyone else here?,Apa ada orang lain di sini?
POP-30,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-31]", It's just me.,Hanya ada aku.
POP-31,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-32]", Do you guys sell chai here?,Apa di sini jual chai?
POP-32,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-33a]",Chai has always been Cassiopeia’s choice for an end-of-the-world drink. We’ve had too many late-night “What-if?” conversations for me to not remember.,Cassiopeia pasti akan selalu memilih chai untuk minumannya walau dunia akan berakhir. Kami sudah sering berbincang mengenai berbagai kemungkinan di masa depan hingga larut malam hingga sulit untuk kulupakan.
POP-33a,"Sc: Dmi, msc: BracingForImpact, sfx: , Next: [POP-33]",I’ll get that for you.,Akan kuambilkan.
POP-33,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-34]", Thanks Dmi.,"Makasih, Dmi."
POP-34,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-35]",I change the settings of the hot drink machine to Chai and watch as the warm drink pours into the cup.,Aku mengubah pengaturan mesin minuman panas menjadi chai dan memperhatikan minuman hangat yang tertuang ke dalam cangkir.
POP-35,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-36]",I place the cup down on the counter in front of me and push it toward her.,Aku menaruh cangkir di meja kasir dan mendorongnya ke arahnya.
POP-36,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-37]", Dmi come. ,"Sini, Dmi."
POP-37,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-38]",She moves over to the window with her Chai in hand. I grab my chair and an extra from behind the counter and drag them over to her.,Ia berjalan menuju sisi jendela dengan chai di tangan. Aku menggenggam dua kursi dan menggesernya ke arahnya.
POP-38,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-38b]",She takes a long sip of her drink before sitting down.,Ia menyeruput lama minumannya sebelum duduk.
POP-38b,"No Sc, msc: BracingForImpact, sfx: Smoke_Detector_Beep_2, Next: [POP-39]",-smoke alarm chirps-,(Alarm asap berbunyi)
POP-39,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-40]",Cassiopeia searches for the sound. I grab a nearby broom.,"Cassiopeia mencari arah asal suara, sedangkan aku menggenggam sapu yang ada di dekatku."
POP-40,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-41]", Give me a second.,"Sebentar, ya."
POP-41,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-42]",I land a solid SMACK at the smoke alarm and watch as it falls to pieces.,Aku memukul alarm asap dan melihatnya jatuh berkeping-keping.
POP-42,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-43]",Cassiopeia doesn’t say a word as I bring myself next to her.,Cassiopeia tidak mengatakan apa-apa begitu aku mendekatinya.
POP-43,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-44]",As I was saying…,Jadi…
POP-44,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-45]", Did you ever think about what happens after the supernova if you never told me?,Apa kamu pernah kebayang apa yang akan terjadi setelah supernova kalau tidak pernah memberitahuku?
POP-45,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-46]",You’d carry on without me. Probably. Cassie you’re not even going to make it back in time! ,"Mungkin kamu akan terus hidup tanpaku. Cassie, kamu sudah enggak akan bisa kembali tepat waktu!"
POP-46,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-47]",Cassiopeia doesn’t answer. She takes another sip of her cheap gas station Chai.,Cassiopeia tidak menjawab. Ia kembali menyeruput chai murahan pom bensin.
POP-47,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-48]","Nice try. Dmi, you’re one of the most important people to me. ","Usaha bagus. Dmi, kamu adalah satu orang yang paling penting bagiku."
POP-48,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-49]",I’m here because I want to be here with you!,Aku di sini karena aku ingin bersamamu!
POP-49,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-50]", Cass--,Cass--
POP-50,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-51]", You have been giving me the slip for days and I knew something was up!,Akhir-akhir ini kamu berusaha mengatakan sesuatu dan aku sadar ada sesuatu yang janggal!
POP-51,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-52]",Tears well up in my eyes. I can’t help it.,"Mataku mulai berkaca-kaca, aku tidak tahan."
POP-52,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-53]",Dmi? Come on…,Dmi? Ayolah…
POP-53,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-54]",She takes me into her arms before she wipes at my tears. She holds my face in her hands. I can’t pinpoint the emotion I see in her face.,Ia memelukku sebelum menyeka air mataku. Kedua tangannya memegang wajahku. Aku tidak bisa melihat dengan jelas ekspresi di wajahnya.
POP-54,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-55]",Was it pity?,Apa karena kasihan?
POP-55,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-56]",I want to be here with you. Don’t cry.,"Aku ingin berada di sini bersamamu. Jangan nangis, ya."
POP-56,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-57]",…love? Was that it?,…Apa karena cinta?
POP-57,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-58]", I wish we had more time. I wish we could have done more things together or had a chance to just live in another galaxy. Or at least you should be able to leave-- ,Aku harap kita punya lebih banyak waktu. Aku harap bisa melakukan lebih banyak hal denganmu atau memiliki kesempatan untuk hidup di galaksi lain. Atau setidaknya kamu akan bisa pergi--
POP-58,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-59]",Cassiopeia wipes at my tears some more. I see her own tears threaten to fall.,Cassiopeia kembali menyeka air mataku. Aku bisa melihat air matanya yang nyaris jatuh.
POP-59,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-60]",I don’t want to leave without you.,Aku tidak ingin pergi tanpamu.
POP-60,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-60b]",I wipe at my own tears.,Aku menyeka air mataku.
POP-60b,"No Sc, msc: BracingForImpact, sfx: Text_1, Next: [TPOP-1]",-phone chimes-,(HP berdering)
TPOP-1,"No Sc, on phone, msc: BracingForImpact, no sfx, Next: [POP-61]", SUPERNOVA IMMINENT. EVACUATE IMMEDIATELY.,SUPERNOVA AKAN TIBA. SEGERA EVAKUASI.
TPOP-2,added missing string,!!! DEIMOS MOON WARNING !!!,!!! PERINGATAN BULAN DEIMOS !!!
POP-61,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-62]",A little late for that isn’t it?,Bukannya pemberitahuan ini sudah terlambat?
POP-62,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-63]",I scoot my chair closer to Cassiopeia. She’s a beacon in this time where I thought I would be alone.,"Aku menggeser kursiku agar lebih dekat dengan Cassiopeia. Di saat seperti ini, ialah cahayaku ketika aku merasa sendirian."
POP-63,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-64]",I didn’t think I would be ready for this. I still don’t think I am.,"Aku tidak merasa siap untuk ini, mungkin tidak akan pernah."
POP-64,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-65]",Cassiopeia takes my hand and smiles as she gives it a squeeze.,Cassiopeia menyentuh tanganku. Ia memberiku senyuman sembari menggenggam tanganku dengan erat.
POP-65,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-66]",Okay…,Yah…
POP-66,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-67]",Alright…,Baiklah…
POP-67,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-68]",Thank you Cassie. ,"Terima kasih, Cassie."
POP-68,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-69]",She chuckles somehow she’s still smug even now. ,"Ia terkekeh, entah bagaimana ia masih bisa merasa bangga di saat seperti ini."
POP-69,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-70]","I love you too, Dmi. ","Aku juga sayang kamu, Dmi."
POP-70,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-71]",I return her laugh as our world goes white.,Aku membalas tawanya dan dunia kami menjadi putih.
POP-71,"No Sc, msc: BracingForImpact, no sfx",I was never really alone.,Aku tidak pernah sendirian.
PON-1,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-2]",It's Cassiopeia.,Cassiopeia.
PON-2,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-3]",I pick up my phone but put it back down.,Aku menggenggam HP dan meletakkannya kembali.
PON-3,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [PON-4]", Sorry Cassie. Just focus on getting out of here.,"Maaf, Cassie. Tetaplah fokus untuk pergi dari sini."
PON-4,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-5]",A sinking feeling forms in my stomach as I realize she stopped because its time for her to make her space jump.,Perasaan tidak enak muncul dalam perutku begitu menyadari ia berhenti karena ini sudah waktunya untuk lompatan antariksa.
PON-5,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-6]",She gave up.,Ia menyerah.
PON-6,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-7]",I thought I could handle this.,Kukira aku bisa menghadapi ini.
PON-7,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-8]",I thought I would be fine.,Kukira aku akan baik-baik saja.
PON-8,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-9]",Maybe it would have been better to just tell her. She must have cared if she wanted to speak to me so badly.,Mungkin seharusnya aku memberi tahunya. Ia pasti akan peduli karena ia benar-benar ingin berbicara denganku.
PON-9,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-10]",I pull up a chair next to the window and take a seat.,Aku menarik kursi menuju sisi jendela dan duduk.
PON-10,"No Sc, msc: Supernova, no sfx, Next: [PON-11]",Cosmic Fuel the place to fill to your heart’s content… ,Bensin Kosmik akan melayani pengunjungnya hingga puas…
PON-11,"No Sc, msc: Supernova, no sfx, Next: [PON-12]",Now it is the place where my heart feels the most empty. ,"Namun kini, ini adalah tempat yang membuatku merasa hampa."
PON-12,"No Sc, msc: BracingForImpact, no sfx",I’m an idiot.,Aku benar-benar bodoh.
