"location","context","source","target"
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. "," Désolæ, je suis pas mal occupæ ces temps-ci. Tu connais la chanson. "
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","Mais qu'est-ce qui t'arrive, à la fin ? T'as mis un sacré temps pour répondre à mes messages ! C'est pas comme si on devait prendre le dernier saut hyperspatial de la journée ! "
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Cette fois, je sens des larmes me monter aux yeux, le regard fixé sur mon téléphone, à deux doigts de pleurer."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Je m'essuie le visage. Mais quel boulet ! Je ne veux pas être un poids pour elle. Si je ne lui dis rien, c'est pour son bien !"
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?"," Dmi ?"
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","- Le détecteur de fumée se déclenche. -"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?"," Sérieux ? Il fallait vraiment que ça me refasse le coup aujourd'hui ?"
"D3D-7","No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.","Après tout ce temps, on aurait pu croire que les détecteurs de fumée fonctionneraient mieux que les modèles des siècles précédents."
"D3D-8","No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ","Je m'efforce d'ignorer la sonnerie en m'occupant des tâches quotidiennes. Nettoyer, s'ennuyer, balayer, s'ennuyer encore et toujours. "
"AD1a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-","- La porte s'ouvre et le carillon sonne. -"
"AD1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ","Ouah ! Je pensais pas que ce serait encore ouvert ! "
"D3D-9","No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.","Mon regard se détache du sol immaculé que je balayais à nouveau."
"D3D-10","No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.","Xåel se tient devant moi, un téléphone à la main."
"DD3-2","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-11]"," Oh hey. Uh what are you doing here? "," Oh, bonjour. Euh… que faites-vous ici ? "
"D3D-11","No Sc, msc: Supernova, no sfx, Next: [D3D-12]","The person walks towards the counter. I walk behind it just as I usually would.","La personne s'approche du comptoir. Je me dirige de l'autre côté, comme d'habitude."
"D3D-12","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [AD2]","Xey pause as xey look up at the chirping smoke alarm. I watch the gears turn as xey decide to ignore it.","L'air pensif, xåel fixe du regard le détecteur de fumée qui continue de sonner. Après un instant de réflexion, xåel décide de l'ignorer. "
"AD2","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [DD3-3]"," I wanted to see if I can get a snack or something. My phone said this place was open. I wanted to grab something before going back home to Earth. "," Je voulais voir si je pouvais trouver un truc à me mettre sous la dent. J'ai vu sur mon téléphone que vous étiez ouvert, donc je pensais prendre un encas avant de revenir chez moi, sur Terre. "
"DD3-3","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-13]"," Earth?"," Sur Terre ?"
"D3D-13","No Sc, msc: Supernova, no sfx, Next: [AD3]","Earth isn’t a planet you hear too often when it came to human inhabitants. Despite the supernova, Earth has already been deemed unfavorable for living compared to anywhere else.","Les humains ne parlent plus vraiment de la planète bleue ces temps-ci. Sans parler de la supernova, elle était déjà considérée comme inhabitable depuis bien longtemps."
"AD3","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD4]"," Yeah some people actually still live there. "," Ouais, la planète n'est pas aussi déserte que l'on pense. "
"AD4","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-14]"," and by some people I mean me."," Enfin, si on compte la seule personne qui y vit encore. C'est-à-dire moi."
"D3D-14","No Sc, msc: Supernova, no sfx, Next: [DD3-4]","I chuckle.","Je lâche un petit rire."
"DD3-4","Sc: Dmi, msc: Supernova, no sfx, Next: [AD5]"," Well what are you looking for? I can help you pick out something. "," Eh bien, vous avez une envie en particulier ? Je peux vous aider à choisir, si vous voulez. "
"AD5","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD6]","Well to be honest…I don’t really care. What do you think is good? ","Pour être honnête avec vous… Je n'ai aucune préférence. Qu'est-ce que vous me conseillez ? "
"AD6","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [AD6b]","I’ll take anything.","Je prendrai n'importe quoi."
"AD6b","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","Select an item in the shop","Sélectionnez un article du magasin."
"AD6b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","",""
"AD6b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP10-1]AD6b-Option-2","","Options
"
"TDP10-1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-2]","Hmm don’t think I’ve tried this before. ","Hmm… Je crois bien que c'est la première fois que je teste ce genre de produit. "
"TDP10-2","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-3]"," How many luncos is it?"," Ça coûte combien ?"
"TDP10-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-4]","I’d be crazy to make this company richer by charging you.","Ce serait de la folie de vous faire payer pour engraisser cette entreprise."
"TDP10-4","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-4a]"," Just checking."," Ça ne coûtait rien de demander."
"TDP10-4a","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-5]"," So what possessed you to clock in when you could be at home or better yet at the Space Port on your way out of here? "," Mais pourquoi donc pointer à votre poste alors que vous auriez pu rester chez vous ? Ou vous rendre au port spatial pour partir d'ici ? "
"TDP10-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-6]"," Just a coward who thinks working at a gas station is more comfortable than confronting my problems head-on."," Je suis juste une poule mouillée qui préfère bosser dans une station-service plutôt que de faire face à ses responsabilités."
"TDP10-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-7]"," What about you?"," Et vous ?"
"TDP10-7","No Sc, msc: Supernova, no sfx, Next: [TDP10-8]","Xey let out a bitter laugh.","Xåel lâche un rire amer."
"TDP10-8","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-9]"," I stayed behind."," J'ai décidé de rester."
"TDP10-9","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-10]"," You might think it's stupid but I want to stay with the Earth in its final moments. "," Ça va peut-être vous paraître stupide, mais je souhaite rester sur Terre jusqu'à la fin de ses jours. "
"TDP10-10","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-11]","Everyone left it behind and I just don’t want to do the same. I did too much for that floating rock in space. I tried my best. ","Tout le monde est parti, mais je n'ai pas envie d'abandonner cette planète. J'ai fait trop de choses pour cette pauvre pierre qui flotte dans l'espace. J'ai fait de mon mieux. "
"TDP10-11","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-12]","You’re just going to get sent to hell with it?","Donc vous allez partir en enfer avec elle ?"
"TDP10-12","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-13]"," That does make it sound cooler when you say it like that."," Dit comme ça, c'est beaucoup plus classe !"
"TDP10-13","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-14]","I don’t really think it's stupid.","C'est loin d'être stupide, si vous voulez mon avis."
"TDP10-14","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-15]","What's your name? Might as well ask while we’re here.","Comment vous vous appelez ? J'en profite tant qu'on y est."
"TDP10-15","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-16]"," It's Aiyana. Nothing special to it."," Je m'appelle Aiyana. Tout simplement."
"TDP10-16","No Sc, msc: Supernova, no sfx, Next: [TDP10-17]","Xey look at my name tag. I see as xeir eyes look back down to double check.","Xåel jette un œil à mon nom inscrit sur le badge. Une première fois, puis une seconde."
"TDP10-17","Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-18]"," Thanks for the free stuff Dmi. "," Merci pour l'article gratuit, Dmi. "
"TDP10-18","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-19]"," It's no problem. Just enjoy it. Thanks for being my last customer."," Pas de souci. Faites-vous plaisir. C'est ma façon de vous remercier en tant qu'ultime client·e. "
"TDP10-19","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-20]","For what it's worth I think they deserve to know. There isn’t much time left. ","Si vous voulez mon avis, je pense que vous devriez lui dire la vérité. Il ne vous reste plus beaucoup de temps. "
"TDP10-20","Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-21]","I don’t think anyone should go out with regrets.","Personne ne devrait partir avec des regrets."
"TDP10-21","No Sc, msc: Supernova, no sfx, Next: [TDP10-22]","Xey go over to the door.","Xåel se dirige vers la sortie."
"TDP10-22","Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-22b]","Also take out the batteries in that smoke alarm. You don’t have to be in hell already jeez. ","Au fait, pensez à retirer les piles du détecteur de fumée. Pas besoin de vivre un enfer avant d'y être ! "
"TDP10-22b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D3D-15a]","-door opens and closes with a chime-","- Le carillon sonne et la porte se referme. -"
"D3D-15a","No Sc, msc: Supernova, no sfx, Next: [D3D-15]","I grab my broom and give the smoke alarm a solid SMACK.","Je prends mon balai et je donne un coup sec au détecteur de fumée. BAM !"
"D3D-15","No Sc, msc: Supernova, no sfx, Next: [D3D-16]","The thing falls to the ground. Aiyana was right about how annoying the noise is when you’re not ignoring it.","L'appareil tombe au sol. Aiyana avait raison, le bruit est insoutenable quand on arrête de l'ignorer."
"D3D-16","No Sc, msc: Supernova, no sfx, Next: [D3D-16b]","Time passes.","Les minutes passent."
"D3D-16b","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","-phone chimes-","- son de notification -"
"D3D-16b-Option-1","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]","",""
"D3D-16b-Option-2","No Sc, msc: Supernova, sfx: Text_1, Next: [PON-1,POP-1]D3D-16b-Option-2","",""
"PON-1","No Sc, msc: BracingForImpact, no sfx, Next: [PON-2]","It's Cassiopeia.","C'est Cassiopée."
"PON-2","No Sc, msc: BracingForImpact, no sfx, Next: [PON-3]","I pick up my phone but put it back down.","Je prends mon téléphone avant de le reposer."
"PON-3","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [PON-4]"," Sorry Cassie. Just focus on getting out of here."," Je suis désolæ, Cassie. Concentre-toi plutôt sur ton départ."
"PON-4","No Sc, msc: BracingForImpact, no sfx, Next: [PON-5]","A sinking feeling forms in my stomach as I realize she stopped because its time for her to make her space jump.","Mon estomac se noue lorsque je réalise qu'elle ne m'enverra plus de messages. C'est l'heure de son saut dans l'hyperespace."
"PON-5","No Sc, msc: BracingForImpact, no sfx, Next: [PON-6]","She gave up.","Elle a lâché l'affaire."
"PON-6","No Sc, msc: BracingForImpact, no sfx, Next: [PON-7]","I thought I could handle this.","Je pensais pouvoir tenir le coup."
"PON-7","No Sc, msc: BracingForImpact, no sfx, Next: [PON-8]","I thought I would be fine.","Je pensais pouvoir l'accepter."
"PON-8","No Sc, msc: BracingForImpact, no sfx, Next: [PON-9]","Maybe it would have been better to just tell her. She must have cared if she wanted to speak to me so badly.","J'aurais peut-être mieux fait de lui dire. Elle devait s'inquiéter pour moi si elle voulait absolument me parler."
"PON-9","No Sc, msc: BracingForImpact, no sfx, Next: [PON-10]","I pull up a chair next to the window and take a seat.","Je tire une chaise près de la fenêtre et je m'assois."
"PON-10","No Sc, msc: Supernova, no sfx, Next: [PON-11]","Cosmic Fuel the place to fill to your heart’s content… ","Voyagez le cœur léger avec Cosmic Fuel, qu'ils disaient… "
"PON-11","No Sc, msc: Supernova, no sfx, Next: [PON-12]","Now it is the place where my heart feels the most empty. ","Mais le voyage touche à sa fin, et j'ai le cœur lourd. "
"PON-12","No Sc, msc: BracingForImpact, no sfx","I’m an idiot.","Je suis tellement stupide."
"POP-1","No Sc, msc: Supernova, no sfx, Next: [POP-2]","It's time to stop beating around the bush.","Bon, faut que j'arrête de tourner autour du pot."
"POP-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-3]","Dmi you’re actually scaring me. Why aren’t you answering? ","Dmi, tu me fais vraiment peur, là. Pourquoi tu me réponds pas ? "
"POP-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-4]","I can’t go to the Space Port.","Je peux pas aller au port spatial."
"POP-4","No Sc, msc: Supernova, no sfx, Next: [POP-5]","Silence.","Un silence s'installe."
"POP-5","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-6]"," Are u at home?"," T'es chez toi, là ?"
"POP-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-7]"," No."," Non."
"POP-7","No Sc, msc: Supernova, no sfx, Next: [POP-8]","Silence.","Le silence devient pesant."
"POP-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-9]"," Give me a few minutes."," Donne-moi quelques minutes."
"POP-9","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-10]"," What"," ???"
"POP-10","No Sc, msc: Supernova, no sfx, Next: [POP-11]","Cassiopeia stops replying.","Cassiopée ne répond plus."
"POP-11","No Sc, msc: Supernova, no sfx, Next: [POP-12]","I stare at my phone before typing a few more replies.","Mon regard se fige sur mon téléphone. Puis j'envoie d'autres messages."
"POP-12","No Sc, msc: Supernova, no sfx, Next: [POP-13]","Nothing.","Mais toujours rien."
"POP-13","No Sc, msc: Supernova, no sfx, Next: [POP-14]","Is she mad at me? I know this has gotta take the prize for one of the worst things to ever tell someone.","Elle m'en veut, c'est ça ? Je crois bien avoir gagné le trophée de la pire phrase à dire à quelqu'un."
"POP-14","No Sc, msc: Supernova, no sfx, Next: [POP-15]","Crap.","Et merde."
"POP-15","No Sc, msc: Supernova, no sfx, Next: [POP-16]","I should have just come clean earlier. Of course she’s not going to take this well. WHO WOULD? ","J'aurais dû tout lui dire dès le début. C'était sûr qu'elle allait mal le prendre. Qui le prendrait bien ??? "
"POP-16","No Sc, msc: Supernova, no sfx, Next: [POP-16b]","I place my face in my hands and groan. For some reason the entire universe has been shooting me signs to just come clean and here I am a few hours from Doomsday and I just-- ","Je tiens ma tête entre mes mains et lâche un grognement. L'univers tout entier n'a pas arrêté de m'envoyer des signes pour que je sois honnête, mais non, je suis là, à quelques heures de l'apocalypse et… "
"POP-16b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [POP-17]","-door opens and chimes-","- La porte s'ouvre et le carillon sonne. -"
"POP-17","Sc: Dmi, msc: Supernova, no sfx, Next: [POP-18]"," Huh?"," « Hein ? »"
"POP-18","No Sc, msc: BracingForImpact, no sfx, Next: [POP-19]","Every atom in my body freezes as I look at the panting figure standing in the doorway.","Je sens mon corps tout entier se figer à la vue de la personne qui, à bout de souffle, se tient à l'entrée."
"POP-19","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-20]","C-Cassiopeia…?","C-Cassiopée… ?"
"POP-20","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-21]","You don’t know how hard it was for me to get here in the time I had left.","T'imagines pas à quel point c'était chaud pour moi d'arriver ici à temps !"
"POP-21","No Sc, msc: BracingForImpact, no sfx, Next: [POP-22]","She punches me immediately.","Et sans attendre, elle me donne un coup de poing."
"POP-22","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-23]"," Ow! Cassie!"," Aïe ! Cassie !"
"POP-23","No Sc, msc: BracingForImpact, no sfx, Next: [POP-24]","She punches me again.","Elle enchaîne avec un autre coup de poing."
"POP-24","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-25]","Don’t “Ow” me! YOU WOULD PICK NOW OUT OF ALL TIMES TO TELL ME YOU WEREN’T ABLE TO GET CLEARED FOR A SPACE JUMP?","Il n'y a pas de « Aïe » qui tienne ! C'EST MAINTENANT QUE TU ME DIS QUE T'AVAIS PAS LES MOYENS DE TE PAYER UN SAUT HYPERSPATIAL ?"
"POP-25","No Sc, msc: BracingForImpact, no sfx, Next: [POP-26]","She’s fuming understandably so. ","Elle est furax. Et à juste titre. "
"POP-26","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-27]","I’m sorry! I didn’t want you to worry about me!","Je suis désolæ ! Je ne voulais pas que tu t'inquiètes !"
"POP-27","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-28]","Also things just weren’t the best. I…didn’t see how things would get better even if I found a way to go. ","Et c'était compliqué pour moi ces temps-ci… Même si j'avais trouvé le moyen de m'en sortir, je doute fort que les choses aillent mieux par la suite. "
"POP-28","No Sc, msc: BracingForImpact, no sfx, Next: [POP-29]","Cassiopeia relaxes.","Cassiopée retrouve son calme."
"POP-29","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-30]"," Is anyone else here?"," Est-ce qu'il y a d'autres personnes dans le coin ?"
"POP-30","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-31]"," It's just me."," Non, il n'y a que nous deux."
"POP-31","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-32]"," Do you guys sell Chai here?"," Vous servez du thé chai ici ?"
"POP-32","No Sc, msc: BracingForImpact, no sfx, Next: [POP-33a]","Chai has always been Cassiopeia’s choice for an end-of-the-world drink. We’ve had too many late-night “What-if?” conversations for me to not remember.","Cass m'a toujours dit qu'elle se boirait un thé chai avant la fin du monde. Pas étonnant que je m'en souvienne, on a passé tellement de temps à imaginer toutes sortes de scénarios tard le soir…"
"POP-33a","Sc: Dmi, msc: BracingForImpact, sfx: , Next: [POP-33]","I’ll get that for you.","Je m'en occupe."
"POP-33","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-34]"," Thanks Dmi."," Merci, Dmi."
"POP-34","No Sc, msc: BracingForImpact, no sfx, Next: [POP-35]","I change the settings of the hot drink machine to Chai and watch as the warm drink pours into the cup.","Je change l'option de la machine à café pour faire du thé, et je regarde la boisson chaude couler dans le gobelet."
"POP-35","No Sc, msc: BracingForImpact, no sfx, Next: [POP-36]","I place the cup down on the counter in front of me and push it toward her.","Je pose ensuite le gobelet sur le comptoir devant moi avant de le glisser vers elle."
"POP-36","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-37]"," Dmi come. "," Dmi, viens avec moi. "
"POP-37","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38]","She moves over to the window with her Chai in hand. I grab my chair and an extra from behind the counter and drag them over to her.","Elle se dirige vers la fenêtre, son thé chai à la main. J'attrape ma chaise, puis une autre se trouvant derrière le comptoir et je les traîne jusqu'à elle."
"POP-38","No Sc, msc: BracingForImpact, no sfx, Next: [POP-38b]","She takes a long sip of her drink before sitting down.","Elle prend une longue gorgée de sa boisson, puis elle s'assoit."
"POP-38b","No Sc, msc: BracingForImpact, sfx: Smoke_Detector_Beep_2, Next: [POP-39]","-smoke alarm chirps-","- Le détecteur de fumée se déclenche. -"
"POP-39","No Sc, msc: BracingForImpact, no sfx, Next: [POP-40]","Cassiopeia searches for the sound. I grab a nearby broom.","Cassiopée regarde autour d'elle pour voir d'où vient le son. J'attrape le premier balai qui me tombe sous la main."
"POP-40","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-41]"," Give me a second."," Une seconde, j'arrive."
"POP-41","No Sc, msc: BracingForImpact, no sfx, Next: [POP-42]","I land a solid SMACK at the smoke alarm and watch as it falls to pieces.","BAM ! Je donne un coup sec au détecteur de fumée, et je le regarde tomber en morceaux."
"POP-42","No Sc, msc: BracingForImpact, no sfx, Next: [POP-43]","Cassiopeia doesn’t say a word as I bring myself next to her.","Je retourne auprès de Cassiopée, qui n'a pas dit un mot depuis que je me suis levæ."
"POP-43","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-44]","As I was saying…","Donc, je disais…"
"POP-44","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-45]"," Did you ever think about what happens after the supernova if you never told me?"," Tu ne t'es jamais demandé dans quel état j'aurais été si tu ne m'avais rien dit avant la supernova ?"
"POP-45","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-46]","You’d carry on without me. Probably. Cassie you’re not even going to make it back in time! ","Tu aurais continué de vivre sans moi. Enfin, je crois. Cassie, tu ne vas même pas pouvoir revenir au port à temps ! "
"POP-46","No Sc, msc: BracingForImpact, no sfx, Next: [POP-47]","Cassiopeia doesn’t answer. She takes another sip of her cheap gas station Chai.","Cassiopée ne réagit pas. Elle sirote tranquillement son thé chai bas de gamme du Cosmic Fuel."
"POP-47","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-48]","Nice try. Dmi you’re one of the most important people to me. ","Bien tenté. Mais t'es l'une des personnes les plus importantes à mes yeux. "
"POP-48","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-49]","I’m here because I want to be here with you!","Si je suis là, c'est parce que j'ai envie d'être à tes côtés !"
"POP-49","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-50]"," Cass--"," Cass…"
"POP-50","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-51]"," You have been giving me the slip for days and I knew something was up!"," T'as pas arrêté de m'éviter ces derniers jours, je me doutais bien que tu me cachais quelque chose !"
"POP-51","No Sc, msc: BracingForImpact, no sfx, Next: [POP-52]","Tears well up in my eyes. I can’t help it.","Les larmes me montent aux yeux. Cette fois, c'est plus fort que moi."
"POP-52","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-53]","Dmi? Come on…","Dmi ? Oh, viens par là…"
"POP-53","No Sc, msc: BracingForImpact, no sfx, Next: [POP-54]","She takes me into her arms before she wipes at my tears. She holds my face in her hands. I can’t pinpoint the emotion I see in her face.","Elle me prend dans ses bras et, mon visage entre ses mains, elle essuie mes larmes. Je la dévisage, mais j'ai du mal à deviner ce qu'elle ressent."
"POP-54","No Sc, msc: BracingForImpact, no sfx, Next: [POP-55]","Was it pity?","Était-ce de la pitié ?"
"POP-55","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-56]","I want to be here with you. Don’t cry.","Ne pleure pas. Je veux rester là, avec toi."
"POP-56","No Sc, msc: BracingForImpact, no sfx, Next: [POP-57]","…love? Was that it?","Ou alors était-ce… de l'amour ?"
"POP-57","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-58]"," I wish we had more time. I wish we could have done more things together or had a chance to just live in another galaxy. Or at least you should be able to leave-- "," Si seulement on avait eu plus de temps. Si seulement on avait pu faire plus de choses ensemble, ou trouvé le moyen de vivre dans une autre galaxie. Mais surtout, tu aurais dû partir… "
"POP-58","No Sc, msc: BracingForImpact, no sfx, Next: [POP-59]","Cassiopeia wipes at my tears some more. I see her own tears threaten to fall.","Cassiopée essuie de nouveau mes larmes. Elle est presque sur le point de pleurer à son tour."
"POP-59","Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-60]","I don’t want to leave without you.","Je ne veux pas partir sans toi."
"POP-60","No Sc, msc: BracingForImpact, no sfx, Next: [POP-60b]","I wipe at my own tears.","J'essuie mes propres larmes."
"POP-60b","No Sc, msc: BracingForImpact, sfx: Text_1, Next: [TPOP-1]","-phone chimes-","- son de notification -"
"TPOP-1","No Sc, on phone, msc: BracingForImpact, no sfx, Next: [POP-61]","SUPERNOVA IMMINENT. EVACUATE IMMEDIATELY.","SUPERNOVA IMMINENTE. VEUILLEZ ÉVACUER LES LIEUX DE TOUTE URGENCE."
"TPOP-2"," ""added missing string""","!!! DEIMOS MOON WARNING !!!","!!! DÉIMOS-ALERTE !!!"
"POP-61","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-62]","A little late for that isn’t it?","C'est un peu tard pour ça, non ?"
"POP-62","No Sc, msc: BracingForImpact, no sfx, Next: [POP-63]","I scoot my chair closer to Cassiopeia. She’s a beacon in this time where I thought I would be alone.","Je rapproche ma chaise de Cassiopée. Elle est comme un phare dans l'obscurité qui me rappelle que je ne suis pas seulx."
"POP-63","No Sc, msc: BracingForImpact, no sfx, Next: [POP-64]","I didn’t think I would be ready for this. I still don’t think I am.","Je n'ai jamais pensé être prêtx pour ce moment. Et même maintenant, je ne le suis toujours pas."
"POP-64","No Sc, msc: BracingForImpact, no sfx, Next: [POP-65]","Cassiopeia takes my hand and smiles as she gives it a squeeze.","Cassiopée me prend la main et la serre doucement, le sourire aux lèvres."
"POP-65","No Sc, msc: BracingForImpact, no sfx, Next: [POP-66]","Okay…","OK…"
"POP-66","No Sc, msc: BracingForImpact, no sfx, Next: [POP-67]","Alright…","Ça va aller…"
"POP-67","Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-68]","Thank you Cassie. ","Merci, Cassie. "
"POP-68","No Sc, msc: BracingForImpact, no sfx, Next: [POP-69]","She chuckles somehow she’s still smug even now. ","Elle lâche un petit rire et me regarde d'un air satisfait, malgré tout. "
"POP-69","Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-70]"," I love you too Dmi. "," Moi aussi, je t'aime. "
"POP-70","No Sc, msc: BracingForImpact, no sfx, Next: [POP-71]","I return her laugh as our world goes white.","Je ris à mon tour, et le monde autour de nous devient blanc."
"POP-71","No Sc, msc: BracingForImpact, no sfx","I was never really alone.","Je n'ai jamais été seulx."
